CLOCK
# Station ID    Delay (usec)    Rate (sec/sec)
Aa              +2107.147
Gl              -0.8269
Kt              -0.3538
Lm              -0.5008
Nn              +11.4124
Pv              +0.4062
Mg              +0.5351
Sw              +0.5031
Ax              +106579.3145
# Mm : did not observe

