CLOCK
# Station ID    Delay (usec)    Rate (sec/sec)
Aa              +2107.147
Nn              +12.0
Ax              +1.2947
Gl              -0.7769
Kt              -0.1521
Lm              -1.3970
Mm              +0.2552
Mg              +0.2628
Pv              +0.4712
Sw              +0.5370
# Nn : did not observe
