CLOCK
# Station ID    Delay (usec)    Rate (sec/sec)
Aa              +2107.147
# Clocks tied to NN for now until ALMA modules arrive in Bonn
Nn              +12.0
Kt              -3.6871
Mg              -3.3490
Pv              -3.0935
