CLOCK
# Station ID    Delay (usec)    Rate (sec/sec)
Aa              +2107.1470
Nn              +11.4105
Ax              +3.1485
Gl              -0.8155
Kt              -0.2821
Lm              -1.9415
Mg              +0.4054
Pv              +0.4374
# Mm, Sw : did not observe

