CLOCK
# Station ID    Delay (usec)    Rate (sec/sec)
Aa              +2107.147
Nn              +11.4499
Kt              -0.1285
Mg              +0.2105
Pv              +0.4571
Gl              -0.7960
# Mm : jsut one scan
# Ax : no band4 recorder
# Sw, Lm : data not yet shipped
