CLOCK
# Station ID    Delay (usec)    Rate (sec/sec)
Aa              +2107.147
Nn              +15.5537
Gl              -0.8123
Kt              -0.1255
Mg              +0.1809
Pv              +0.4823
Lm              -1.0733
# Sw, Mm : did not observe
# Ax : no band4 recorder
