CLOCK
# Station ID    Delay (usec)    Rate (sec/sec)
Aa              +2107.1470
Gl              -0.8691
Pv              +0.4417
Lm              -0.6987
Sw              +0.5416
# "NOEMA, Kitt Peak, and SMT did not observe due to weather" (yet Kt and Mg have Mark6 recordings)
# Ax : no band4 recorder
# Mm : did not observe
