CLOCK
# Station ID    Delay (usec)    Rate (sec/sec)
Aa              +2107.147
Nn              +11.4385
Gl              -0.8265
Kt              -0.1458
Mg              +0.2277
Pv              +0.4261
# Mm : just one scan, no fringe
# Ax : no band4 recorder
# Sw, Lm : data not yet shipped
